date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions,bed_occupancy_rate,icu_utilization_rate,staff_to_patient_ratio,nurse_to_patient_ratio,resource_status,admissions,avg_wait_time,emergency_cases,avg_treatment_duration,readmission_rate,avg_cost,icu_required
2025-09-16,Maternity,46,32,14,4,1,14,27,81.0,6,13,3,1,0.6956521739130435,0.25,1.28,0.84,Balanced,1.0,65.6,0.0,2.0,0.0,4963.03,1.0
2025-09-17,Emergency,58,58,0,8,3,24,56,110.6,8,42,5,5,1.0,0.375,1.38,0.97,Over-utilized,5.0,122.32000000000001,4.0,2.8,0.2,5816.932000000001,1.0
2025-09-17,ICU,34,31,3,34,32,22,60,82.8,5,16,0,0,0.9117647058823529,0.9411764705882353,2.65,1.94,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,Cardiology,48,40,8,10,4,15,40,76.1,6,15,6,5,0.8333333333333334,0.4,1.38,1.0,Balanced,5.0,73.56,1.0,3.6,0.0,6322.0,1.0
2025-09-17,Orthopedics,44,28,16,2,0,10,29,91.5,2,8,2,1,0.6363636363636364,0.0,1.39,1.04,Under-utilized,1.0,100.3,0.0,1.0,0.0,3922.95,0.0
2025-09-17,General Medicine,76,61,15,5,0,15,55,80.2,5,10,5,1,0.8026315789473685,0.0,1.15,0.9,Balanced,1.0,103.4,0.0,8.0,0.0,10792.75,0.0
2025-09-17,Neurology,36,29,7,5,1,13,23,87.2,11,6,4,1,0.8055555555555556,0.2,1.24,0.79,Balanced,1.0,72.2,0.0,3.0,0.0,5971.69,0.0
2025-09-17,Pediatrics,42,27,15,6,2,13,32,76.8,0,5,4,1,0.6428571428571429,0.3333333333333333,1.67,1.19,Under-utilized,1.0,59.9,0.0,3.0,0.0,6221.37,0.0
2025-09-17,Oncology,40,25,15,3,0,10,34,73.8,6,9,3,0,0.625,0.0,1.76,1.36,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,Surgery,52,41,11,8,2,19,38,84.7,5,7,6,0,0.7884615384615384,0.25,1.39,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,Maternity,46,29,17,4,2,16,36,91.8,2,2,2,2,0.6304347826086957,0.5,1.79,1.24,Under-utilized,2.0,60.199999999999996,1.0,4.5,0.0,7342.299999999999,0.0
2025-09-18,Emergency,58,57,1,8,3,18,52,100.9,8,39,5,2,0.9827586206896551,0.375,1.23,0.91,Over-utilized,2.0,105.95,1.0,1.5,0.0,3664.11,0.0
2025-09-18,ICU,34,31,3,34,29,18,65,103.2,4,12,2,0,0.9117647058823529,0.8529411764705882,2.68,2.1,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,Cardiology,48,40,8,10,2,16,28,86.0,5,9,8,1,0.8333333333333334,0.2,1.1,0.7,Balanced,1.0,74.7,0.0,6.0,0.0,8002.98,0.0
2025-09-18,Orthopedics,44,30,14,2,0,12,23,75.3,11,8,2,1,0.6818181818181818,0.0,1.17,0.77,Balanced,1.0,65.2,0.0,1.0,0.0,3927.82,0.0
2025-09-18,General Medicine,76,56,20,5,3,20,56,96.9,4,15,2,2,0.7368421052631579,0.6,1.36,1.0,Balanced,2.0,105.6,0.0,8.5,0.0,10558.215,0.0
2025-09-18,Neurology,36,29,7,5,1,11,30,77.3,8,3,4,1,0.8055555555555556,0.2,1.41,1.03,Balanced,1.0,75.8,0.0,1.0,1.0,4251.64,0.0
2025-09-18,Pediatrics,42,30,12,6,1,10,32,80.3,3,14,5,1,0.7142857142857143,0.16666666666666666,1.4,1.07,Balanced,1.0,36.3,0.0,3.0,0.0,5698.57,0.0
2025-09-18,Oncology,40,27,13,3,2,8,29,70.7,5,12,1,1,0.675,0.6666666666666666,1.37,1.07,Balanced,1.0,53.0,0.0,2.0,0.0,3979.44,0.0
2025-09-18,Surgery,52,43,9,8,1,19,46,78.3,5,10,7,2,0.8269230769230769,0.125,1.51,1.07,Balanced,2.0,75.0,1.0,4.5,0.0,5910.4349999999995,0.0
2025-09-18,Maternity,46,32,14,4,0,10,35,88.4,0,0,4,2,0.6956521739130435,0.0,1.41,1.09,Balanced,2.0,41.0,1.0,1.0,0.0,3134.52,0.0
2025-09-19,Emergency,58,56,2,8,2,22,54,85.7,8,35,6,3,0.9655172413793104,0.25,1.36,0.96,Over-utilized,3.0,88.3,1.0,1.3333333333333333,0.0,4246.623333333333,0.0
2025-09-19,ICU,34,33,1,34,29,15,63,88.1,4,18,2,2,0.9705882352941176,0.8529411764705882,2.36,1.91,Over-utilized,2.0,54.9,0.0,10.5,0.0,20208.825,0.0
2025-09-19,Cardiology,48,42,6,10,3,15,34,68.9,4,16,7,2,0.875,0.3,1.17,0.81,Over-utilized,2.0,100.65,0.0,7.5,0.0,10560.845,0.0
2025-09-19,Orthopedics,44,33,11,2,0,7,31,89.3,8,13,2,1,0.75,0.0,1.15,0.94,Balanced,1.0,98.6,0.0,3.0,1.0,5872.12,0.0
2025-09-19,General Medicine,76,66,10,5,0,17,48,90.7,4,16,5,2,0.868421052631579,0.0,0.98,0.73,Over-utilized,2.0,92.35,1.0,7.5,0.0,11865.33,0.0
2025-09-19,Neurology,36,28,8,5,1,11,23,79.2,10,7,4,1,0.7777777777777778,0.2,1.21,0.82,Balanced,1.0,77.5,0.0,5.0,0.0,6667.1,0.0
2025-09-19,Pediatrics,42,34,8,6,2,13,41,74.8,0,10,4,2,0.8095238095238095,0.3333333333333333,1.59,1.21,Balanced,2.0,56.95,0.0,1.0,0.0,3538.225,0.0
2025-09-19,Oncology,40,29,11,3,1,9,28,91.6,2,3,2,0,0.725,0.3333333333333333,1.28,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,Surgery,52,50,2,8,1,18,45,90.6,5,13,7,2,0.9615384615384616,0.125,1.26,0.9,Over-utilized,2.0,140.45,1.0,4.5,0.0,7241.96,1.0
2025-09-19,Maternity,46,30,16,4,0,11,30,74.1,0,7,4,2,0.6521739130434783,0.0,1.37,1.0,Balanced,2.0,44.7,0.0,2.5,0.0,4821.9,0.0
2025-09-20,Emergency,58,58,0,8,3,19,55,93.2,10,37,5,2,1.0,0.375,1.28,0.95,Over-utilized,2.0,116.25,2.0,5.5,0.5,8250.115,0.0
2025-09-20,ICU,34,34,0,34,30,16,66,97.0,7,11,1,2,1.0,0.8823529411764706,2.41,1.94,Over-utilized,2.0,115.15,1.0,11.0,0.5,18966.45,2.0
2025-09-20,Cardiology,48,39,9,10,2,14,34,73.9,4,11,8,1,0.8125,0.2,1.23,0.87,Balanced,1.0,99.1,0.0,17.0,0.0,20534.2,0.0
2025-09-20,Orthopedics,44,31,13,2,2,13,29,86.8,8,0,0,4,0.7045454545454546,1.0,1.35,0.94,Balanced,4.0,70.875,1.0,1.25,0.0,3507.87,0.0
2025-09-20,General Medicine,76,70,6,5,0,18,58,91.5,7,15,5,6,0.9210526315789473,0.0,1.09,0.83,Over-utilized,6.0,92.48333333333333,1.0,3.1666666666666665,0.0,5735.981666666667,1.0
2025-09-20,Neurology,36,30,6,5,0,12,29,85.9,14,13,5,2,0.8333333333333334,0.0,1.37,0.97,Balanced,2.0,139.0,1.0,5.5,0.0,8736.825,0.0
2025-09-20,Pediatrics,42,28,14,6,1,13,35,84.9,0,12,5,0,0.6666666666666666,0.16666666666666666,1.71,1.25,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,Oncology,40,31,9,3,0,10,25,83.5,5,8,3,2,0.775,0.0,1.13,0.81,Balanced,2.0,34.6,0.0,4.0,0.0,7241.24,0.0
2025-09-20,Surgery,52,40,12,8,1,17,35,87.7,1,14,7,2,0.7692307692307693,0.125,1.3,0.88,Balanced,2.0,76.9,0.0,5.5,0.0,8318.57,0.0
2025-09-20,Maternity,46,29,17,4,2,14,39,65.1,1,1,2,0,0.6304347826086957,0.5,1.83,1.34,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,Emergency,58,58,0,8,2,22,49,90.5,8,28,6,3,1.0,0.25,1.22,0.84,Over-utilized,3.0,149.93333333333334,2.0,2.6666666666666665,0.0,6153.5,0.0
2025-09-21,ICU,34,34,0,34,31,16,63,102.5,0,13,0,1,1.0,0.9117647058823529,2.32,1.85,Over-utilized,1.0,67.7,1.0,5.0,1.0,13246.81,1.0
2025-09-21,Cardiology,48,38,10,10,1,13,33,88.9,2,6,9,2,0.7916666666666666,0.1,1.21,0.87,Balanced,2.0,60.4,0.0,7.0,0.0,9343.55,0.0
2025-09-21,Orthopedics,44,28,16,2,0,14,26,88.2,4,7,2,1,0.6363636363636364,0.0,1.43,0.93,Under-utilized,1.0,64.3,0.0,1.0,0.0,4002.65,0.0
2025-09-21,General Medicine,76,67,9,5,2,20,49,96.7,5,15,3,2,0.881578947368421,0.4,1.03,0.73,Over-utilized,2.0,103.95,1.0,4.0,0.0,6478.474999999999,0.0
2025-09-21,Neurology,36,28,8,5,0,10,36,77.3,9,17,5,2,0.7777777777777778,0.0,1.64,1.29,Balanced,2.0,139.95,0.0,3.5,0.5,5813.33,0.0
2025-09-21,Pediatrics,42,32,10,6,1,13,33,87.9,0,12,5,2,0.7619047619047619,0.16666666666666666,1.44,1.03,Balanced,2.0,73.45,1.0,1.5,0.0,3741.8450000000003,0.0
2025-09-21,Oncology,40,35,5,3,0,7,27,83.6,3,3,3,3,0.875,0.0,0.97,0.77,Over-utilized,3.0,71.8,0.0,10.666666666666666,0.0,12711.716666666667,0.0
2025-09-21,Surgery,52,38,14,8,3,14,37,91.5,5,7,5,0,0.7307692307692307,0.375,1.34,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,Maternity,46,30,16,4,0,14,37,95.9,2,6,4,2,0.6521739130434783,0.0,1.7,1.23,Balanced,2.0,41.650000000000006,0.0,3.0,0.0,5845.72,0.0
2025-09-22,Emergency,58,54,4,8,1,25,53,96.4,15,31,7,2,0.9310344827586207,0.125,1.44,0.98,Over-utilized,2.0,110.65,2.0,5.0,0.0,6874.16,1.0
2025-09-22,ICU,34,32,2,34,30,17,62,99.0,6,11,1,2,0.9411764705882353,0.8823529411764706,2.47,1.94,Over-utilized,2.0,54.8,0.0,4.0,0.5,11827.355,0.0
2025-09-22,Cardiology,48,29,19,10,2,16,39,83.4,5,5,8,0,0.6041666666666666,0.2,1.9,1.34,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,Orthopedics,44,29,15,2,0,10,32,81.1,6,6,2,0,0.6590909090909091,0.0,1.45,1.1,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,General Medicine,76,63,13,5,0,17,51,81.0,1,15,5,2,0.8289473684210527,0.0,1.08,0.81,Balanced,2.0,111.65,0.0,5.0,0.0,8138.0,0.0
2025-09-22,Neurology,36,30,6,5,0,12,25,65.1,8,9,5,0,0.8333333333333334,0.0,1.23,0.83,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,Pediatrics,42,28,14,6,0,12,31,74.7,1,8,6,1,0.6666666666666666,0.0,1.54,1.11,Balanced,1.0,29.8,1.0,1.0,0.0,3200.3,0.0
2025-09-22,Oncology,40,33,7,3,0,12,35,94.1,6,9,3,2,0.825,0.0,1.42,1.06,Balanced,2.0,56.55,0.0,5.0,0.0,7366.495,1.0
2025-09-22,Surgery,52,40,12,8,3,16,41,83.4,4,5,5,1,0.7692307692307693,0.375,1.42,1.02,Balanced,1.0,63.5,0.0,2.0,0.0,4596.5,0.0
2025-09-22,Maternity,46,25,21,4,0,12,38,89.6,0,14,4,1,0.5434782608695652,0.0,2.0,1.52,Under-utilized,1.0,67.4,0.0,2.0,0.0,4252.3,0.0
2025-09-23,Emergency,58,56,2,8,2,16,50,84.8,8,28,6,3,0.9655172413793104,0.25,1.18,0.89,Over-utilized,3.0,95.63333333333333,2.0,2.3333333333333335,0.3333333333333333,5429.099999999999,0.0
2025-09-23,ICU,34,34,0,34,33,16,67,83.4,4,2,0,1,1.0,0.9705882352941176,2.44,1.97,Over-utilized,1.0,83.9,0.0,10.0,0.0,19202.17,1.0
2025-09-23,Cardiology,48,37,11,10,5,11,37,84.6,5,8,5,1,0.7708333333333334,0.5,1.3,1.0,Balanced,1.0,157.0,0.0,3.0,0.0,5865.91,0.0
2025-09-23,Orthopedics,44,31,13,2,0,13,31,68.6,6,8,2,0,0.7045454545454546,0.0,1.42,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,General Medicine,76,70,6,5,1,20,53,92.6,3,8,4,4,0.9210526315789473,0.2,1.04,0.76,Over-utilized,4.0,83.2,1.0,2.75,0.0,5491.2225,0.0
2025-09-23,Neurology,36,25,11,5,1,11,21,71.2,12,8,4,2,0.6944444444444444,0.2,1.28,0.84,Balanced,2.0,128.3,0.0,9.0,0.5,12284.99,0.0
2025-09-23,Pediatrics,42,25,17,6,0,15,29,81.0,2,6,6,1,0.5952380952380952,0.0,1.76,1.16,Under-utilized,1.0,111.9,0.0,7.0,0.0,10632.44,0.0
2025-09-23,Oncology,40,29,11,3,1,10,28,84.6,6,4,2,0,0.725,0.3333333333333333,1.31,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Surgery,52,45,7,8,2,18,42,94.9,5,15,6,6,0.8653846153846154,0.25,1.33,0.93,Over-utilized,6.0,79.26666666666667,1.0,3.5,0.0,5749.666666666667,0.0
2025-09-23,Maternity,46,29,17,4,0,13,37,87.5,0,0,4,2,0.6304347826086957,0.0,1.72,1.28,Under-utilized,2.0,55.75,1.0,5.0,0.0,6667.11,0.0
2025-09-24,Emergency,58,52,6,8,3,19,61,84.8,11,26,5,1,0.896551724137931,0.375,1.54,1.17,Over-utilized,1.0,90.9,1.0,5.0,0.0,8757.55,0.0
2025-09-24,ICU,34,30,4,34,30,17,65,77.3,2,13,1,0,0.8823529411764706,0.8823529411764706,2.73,2.17,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Cardiology,48,39,9,10,3,15,35,86.0,3,14,7,1,0.8125,0.3,1.28,0.9,Balanced,1.0,70.0,0.0,9.0,0.0,11027.61,0.0
2025-09-24,Orthopedics,44,27,17,2,0,11,30,74.9,6,9,2,0,0.6136363636363636,0.0,1.52,1.11,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,General Medicine,76,64,12,5,2,16,49,88.6,5,14,3,1,0.8421052631578947,0.4,1.02,0.77,Balanced,1.0,108.0,0.0,1.0,0.0,5683.22,0.0
2025-09-24,Neurology,36,32,4,5,0,12,29,78.1,10,6,5,5,0.8888888888888888,0.0,1.28,0.91,Over-utilized,5.0,91.05999999999999,1.0,2.8,0.0,5360.428,0.0
2025-09-24,Pediatrics,42,33,9,6,2,12,37,82.7,4,7,4,1,0.7857142857142857,0.3333333333333333,1.48,1.12,Balanced,1.0,49.6,0.0,1.0,0.0,3690.85,0.0
2025-09-24,Oncology,40,29,11,3,0,7,30,71.1,6,8,3,0,0.725,0.0,1.28,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Surgery,52,40,12,8,5,16,46,83.9,2,9,3,2,0.7692307692307693,0.625,1.55,1.15,Balanced,2.0,134.5,1.0,5.0,0.0,7005.095,0.0
2025-09-24,Maternity,46,30,16,4,0,11,40,87.5,2,8,4,1,0.6521739130434783,0.0,1.7,1.33,Balanced,1.0,27.0,0.0,2.0,0.0,4370.37,0.0
2025-09-25,Emergency,58,58,0,8,2,19,49,82.3,10,30,6,6,1.0,0.25,1.17,0.84,Over-utilized,6.0,128.16666666666666,5.0,1.1666666666666667,0.0,4644.403333333334,0.0
2025-09-25,ICU,34,33,1,34,31,19,67,82.4,4,15,0,1,0.9705882352941176,0.9117647058823529,2.61,2.03,Over-utilized,1.0,46.7,0.0,5.0,0.0,13608.67,1.0
2025-09-25,Cardiology,48,35,13,10,3,14,36,81.3,3,11,7,1,0.7291666666666666,0.3,1.43,1.03,Balanced,1.0,137.8,0.0,9.0,1.0,10074.23,0.0
2025-09-25,Orthopedics,44,28,16,2,1,9,25,82.4,1,1,1,2,0.6363636363636364,0.5,1.21,0.89,Under-utilized,2.0,174.75,0.0,4.5,0.5,7963.92,0.0
2025-09-25,General Medicine,76,63,13,5,1,19,56,82.1,7,14,4,4,0.8289473684210527,0.2,1.19,0.89,Balanced,4.0,132.55,0.0,4.75,0.0,6654.172500000001,1.0
2025-09-25,Neurology,36,31,5,5,2,12,26,76.7,9,11,3,0,0.8611111111111112,0.4,1.23,0.84,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Pediatrics,42,27,15,6,2,10,30,85.9,1,3,4,0,0.6428571428571429,0.3333333333333333,1.48,1.11,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Oncology,40,29,11,3,2,12,24,75.2,2,5,1,0,0.725,0.6666666666666666,1.24,0.83,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Surgery,52,43,9,8,1,19,42,92.3,3,13,7,1,0.8269230769230769,0.125,1.42,0.98,Balanced,1.0,84.3,0.0,12.0,0.0,13954.06,0.0
2025-09-25,Maternity,46,30,16,4,1,12,42,83.5,2,0,3,0,0.6521739130434783,0.25,1.8,1.4,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Emergency,58,58,0,8,4,21,60,77.1,10,27,4,4,1.0,0.5,1.4,1.03,Over-utilized,4.0,81.25,4.0,1.75,0.0,4225.8975,0.0
2025-09-26,ICU,34,34,0,34,29,14,58,97.7,5,12,2,2,1.0,0.8529411764705882,2.12,1.71,Over-utilized,2.0,50.400000000000006,0.0,5.0,0.0,11913.13,1.0
2025-09-26,Cardiology,48,40,8,10,4,17,39,91.5,5,12,6,2,0.8333333333333334,0.4,1.4,0.98,Balanced,2.0,87.05,0.0,1.0,0.0,3813.835,0.0
2025-09-26,Orthopedics,44,30,14,2,0,11,33,93.9,5,11,2,1,0.6818181818181818,0.0,1.47,1.1,Balanced,1.0,43.5,1.0,3.0,0.0,4186.09,0.0
2025-09-26,General Medicine,76,67,9,5,0,18,55,79.9,8,17,5,6,0.881578947368421,0.0,1.09,0.82,Over-utilized,6.0,100.01666666666667,0.0,4.0,0.0,6655.276666666666,1.0
2025-09-26,Neurology,36,29,7,5,0,11,24,91.2,11,0,5,2,0.8055555555555556,0.0,1.21,0.83,Balanced,2.0,126.4,0.0,7.5,0.0,9959.66,1.0
2025-09-26,Pediatrics,42,28,14,6,2,12,33,80.2,2,6,4,2,0.6666666666666666,0.3333333333333333,1.61,1.18,Balanced,2.0,85.4,0.0,1.0,0.0,3853.335,0.0
2025-09-26,Oncology,40,30,10,3,1,12,30,79.3,3,10,2,0,0.75,0.3333333333333333,1.4,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Surgery,52,36,16,8,4,17,43,69.1,0,14,4,1,0.6923076923076923,0.5,1.67,1.19,Balanced,1.0,76.6,0.0,1.0,0.0,4666.09,0.0
2025-09-26,Maternity,46,28,18,4,0,14,32,74.2,4,3,4,1,0.6086956521739131,0.0,1.64,1.14,Under-utilized,1.0,53.6,0.0,1.0,0.0,3404.3,0.0
2025-09-27,Emergency,58,58,0,8,1,21,50,99.2,9,30,7,5,1.0,0.125,1.22,0.86,Over-utilized,5.0,160.12,3.0,2.2,0.0,5003.714,1.0
2025-09-27,ICU,34,34,0,34,30,17,64,104.2,1,11,1,3,1.0,0.8823529411764706,2.38,1.88,Over-utilized,3.0,113.23333333333333,0.0,7.333333333333333,0.0,16261.06,3.0
2025-09-27,Cardiology,48,40,8,10,3,13,43,77.7,6,12,7,2,0.8333333333333334,0.3,1.4,1.08,Balanced,2.0,93.15,0.0,4.5,0.0,7078.535,0.0
2025-09-27,Orthopedics,44,30,14,2,0,11,29,75.8,8,8,2,1,0.6818181818181818,0.0,1.33,0.97,Balanced,1.0,118.5,0.0,4.0,0.0,6282.47,1.0
2025-09-27,General Medicine,76,66,10,5,0,18,52,77.4,3,11,5,4,0.868421052631579,0.0,1.06,0.79,Over-utilized,4.0,84.45,1.0,1.25,0.0,4258.4025,0.0
2025-09-27,Neurology,36,30,6,5,0,11,23,85.3,11,12,5,0,0.8333333333333334,0.0,1.13,0.77,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Pediatrics,42,29,13,6,0,17,34,87.8,6,13,6,1,0.6904761904761905,0.0,1.76,1.17,Balanced,1.0,157.2,0.0,14.0,0.0,15149.46,1.0
2025-09-27,Oncology,40,31,9,3,1,7,32,87.3,4,12,2,3,0.775,0.3333333333333333,1.26,1.03,Balanced,3.0,73.53333333333333,1.0,4.333333333333333,1.0,6552.416666666667,0.0
2025-09-27,Surgery,52,39,13,8,3,18,34,94.5,2,7,5,2,0.75,0.375,1.33,0.87,Balanced,2.0,75.05000000000001,0.0,2.5,0.0,5450.09,0.0
2025-09-27,Maternity,46,28,18,4,0,14,36,83.5,1,2,4,0,0.6086956521739131,0.0,1.79,1.29,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Emergency,58,58,0,8,2,24,53,98.0,11,40,6,3,1.0,0.25,1.33,0.91,Over-utilized,3.0,155.9,3.0,1.3333333333333333,0.0,4253.836666666667,1.0
2025-09-28,ICU,34,32,2,34,30,24,65,97.5,4,17,1,0,0.9411764705882353,0.8823529411764706,2.78,2.03,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Cardiology,48,40,8,10,3,15,26,82.3,6,9,7,1,0.8333333333333334,0.3,1.02,0.65,Balanced,1.0,90.1,0.0,6.0,0.0,6968.98,0.0
2025-09-28,Orthopedics,44,31,13,2,0,12,32,76.3,8,2,2,1,0.7045454545454546,0.0,1.42,1.03,Balanced,1.0,85.7,1.0,2.0,0.0,4857.13,0.0
2025-09-28,General Medicine,76,66,10,5,2,18,54,74.4,5,14,3,4,0.868421052631579,0.4,1.09,0.82,Over-utilized,4.0,104.0,1.0,2.5,0.0,5057.1825,1.0
2025-09-28,Neurology,36,30,6,5,0,12,24,80.3,13,7,5,2,0.8333333333333334,0.0,1.2,0.8,Balanced,2.0,138.2,2.0,4.0,0.0,7101.475,0.0
2025-09-28,Pediatrics,42,30,12,6,1,13,34,82.6,1,6,5,3,0.7142857142857143,0.16666666666666666,1.57,1.13,Balanced,3.0,62.666666666666664,2.0,3.0,0.0,5336.32,0.0
2025-09-28,Oncology,40,28,12,3,0,11,26,82.0,0,0,3,1,0.7,0.0,1.32,0.93,Balanced,1.0,101.1,0.0,3.0,0.0,4806.51,0.0
2025-09-28,Surgery,52,44,8,8,0,18,39,88.6,4,16,8,1,0.8461538461538461,0.0,1.3,0.89,Balanced,1.0,80.7,0.0,8.0,0.0,11202.21,0.0
2025-09-28,Maternity,46,33,13,4,0,12,36,84.6,1,7,4,1,0.717391304347826,0.0,1.45,1.09,Balanced,1.0,121.9,0.0,1.0,0.0,3951.35,1.0
2025-09-29,Emergency,58,58,0,8,1,23,51,94.1,8,32,7,3,1.0,0.125,1.28,0.88,Over-utilized,3.0,76.7,2.0,2.3333333333333335,0.0,4799.553333333333,0.0
2025-09-29,ICU,34,34,0,34,30,17,61,80.7,5,10,1,1,1.0,0.8823529411764706,2.29,1.79,Over-utilized,1.0,68.5,0.0,9.0,0.0,17675.19,0.0
2025-09-29,Cardiology,48,38,10,10,0,14,39,83.7,5,11,10,2,0.7916666666666666,0.0,1.39,1.03,Balanced,2.0,86.15,0.0,2.5,0.0,5250.895,1.0
2025-09-29,Orthopedics,44,30,14,2,0,12,30,69.0,5,5,2,1,0.6818181818181818,0.0,1.4,1.0,Balanced,1.0,93.9,0.0,2.0,0.0,4385.12,0.0
2025-09-29,General Medicine,76,67,9,5,0,20,47,93.0,6,18,5,3,0.881578947368421,0.0,1.0,0.7,Over-utilized,3.0,111.83333333333333,0.0,8.333333333333334,0.6666666666666666,10613.14,2.0
2025-09-29,Neurology,36,28,8,5,1,12,26,72.2,9,14,4,1,0.7777777777777778,0.2,1.36,0.93,Balanced,1.0,75.0,0.0,3.0,0.0,4645.97,0.0
2025-09-29,Pediatrics,42,29,13,6,0,8,34,71.5,4,2,6,0,0.6904761904761905,0.0,1.45,1.17,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Oncology,40,30,10,3,0,10,35,84.4,2,0,3,2,0.75,0.0,1.5,1.17,Balanced,2.0,42.55,0.0,4.0,0.0,6504.879999999999,1.0
2025-09-29,Surgery,52,41,11,8,0,18,36,84.9,3,8,8,2,0.7884615384615384,0.0,1.32,0.88,Balanced,2.0,102.3,0.0,6.0,0.0,8995.21,0.0
2025-09-29,Maternity,46,26,20,4,1,15,37,71.1,0,6,3,0,0.5652173913043478,0.25,2.0,1.42,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,Emergency,58,55,3,8,2,21,48,99.2,13,35,6,2,0.9482758620689655,0.25,1.25,0.87,Over-utilized,2.0,134.3,2.0,4.5,0.5,8175.525,0.0
2025-09-30,ICU,34,34,0,34,30,17,66,96.2,4,15,1,2,1.0,0.8823529411764706,2.44,1.94,Over-utilized,2.0,91.5,0.0,6.5,0.5,13960.205,2.0
2025-09-30,Cardiology,48,43,5,10,5,12,40,86.9,6,17,5,3,0.8958333333333334,0.5,1.21,0.93,Over-utilized,3.0,80.5,0.0,3.3333333333333335,0.0,6298.633333333334,1.0
2025-09-30,Orthopedics,44,32,12,2,0,10,21,75.1,8,16,2,2,0.7272727272727273,0.0,0.97,0.66,Balanced,2.0,118.15,0.0,4.0,0.5,6088.94,0.0
2025-09-30,General Medicine,76,68,8,5,2,19,51,96.0,5,15,3,5,0.8947368421052632,0.4,1.03,0.75,Over-utilized,5.0,113.31999999999998,0.0,2.6,0.0,5876.63,0.0
2025-09-30,Neurology,36,28,8,5,1,13,29,87.4,11,5,4,2,0.7777777777777778,0.2,1.5,1.04,Balanced,2.0,101.9,0.0,3.0,0.0,5250.395,0.0
2025-09-30,Pediatrics,42,28,14,6,0,18,39,77.4,2,8,6,1,0.6666666666666666,0.0,2.04,1.39,Balanced,1.0,80.3,0.0,3.0,0.0,4978.27,0.0
2025-09-30,Oncology,40,28,12,3,0,10,34,88.8,4,9,3,1,0.7,0.0,1.57,1.21,Balanced,1.0,80.2,0.0,12.0,0.0,11142.94,0.0
2025-09-30,Surgery,52,42,10,8,1,19,44,92.6,7,13,7,2,0.8076923076923077,0.125,1.5,1.05,Balanced,2.0,78.55000000000001,0.0,3.5,0.0,6429.049999999999,1.0
2025-09-30,Maternity,46,30,16,4,3,14,33,84.8,0,3,1,1,0.6521739130434783,0.75,1.57,1.1,Balanced,1.0,33.1,1.0,1.0,0.0,3503.03,0.0
2025-10-01,Emergency,58,58,0,8,2,20,55,92.5,11,34,6,5,1.0,0.25,1.29,0.95,Over-utilized,5.0,102.28,5.0,1.8,0.2,4648.834,0.0
2025-10-01,ICU,34,33,1,34,30,18,67,99.8,2,13,1,3,0.9705882352941176,0.8823529411764706,2.58,2.03,Over-utilized,3.0,73.93333333333332,1.0,9.666666666666666,0.0,17281.59,2.0
2025-10-01,Cardiology,48,38,10,10,2,15,41,86.5,5,5,8,2,0.7916666666666666,0.2,1.47,1.08,Balanced,2.0,58.5,1.0,3.0,0.0,5931.385,0.0
